LoanID,CustomerID,AccountID,LoanAmount,InterestRate,LoanStartDate,LoanEndDate
4066,3490,2327,258598.68,9.11,2005-01-08,2041-07-26
4067,1486,2631,606237.81,13.07,2001-09-12,2046-06-19
4068,4134,4538,817760.61,11.1,2005-02-02,2031-03-31
4069,3304,61,208993.23,11.39,2004-12-12,2029-05-28
4070,3941,4278,59326.77,10.48,2000-05-10,2050-10-16
4071,4477,1411,274657.22,12.77,2014-07-14,2038-03-12
4072,1335,401,616813.63,7.15,2020-06-23,2046-02-13
4073,4938,2537,15389.78,11.9,2013-11-23,2043-02-04
4074,3759,1910,134089.2,13.24,2012-10-28,2029-09-11
4075,839,3083,260385.47,12.84,2008-10-06,2029-05-03
4076,4713,2686,114212.47,7.63,2013-10-17,2032-11-29
4077,2065,4373,228324.59,11.57,2014-07-21,2029-10-02
4078,559,3773,918118.87,7.94,2007-06-04,2032-05-13
4079,2929,2032,231835.25,11.38,2012-06-04,2025-09-01
4080,316,1124,560402.16,5.14,2002-05-23,2043-01-30
4081,3526,3260,143800.37,7.09,2006-04-04,2027-07-27
4082,2045,737,848793.9,6.71,2015-07-06,2028-01-11
4083,3879,1639,109756.52,6.88,2022-01-29,2047-08-21
4084,1720,965,417960.93,10.03,2003-05-27,2049-02-16
4085,4534,4723,661670.54,7.09,2005-11-15,2037-08-30
4086,1443,861,315651.47,11.37,2024-10-20,2040-03-18
4087,4390,173,315908.22,5.67,2023-08-31,2032-07-10
4088,955,3511,829273.16,5.56,2003-12-18,2028-03-20
4089,3479,2992,191038.51,11.34,2020-05-25,2026-06-05
4090,3351,4349,710813.43,11.69,2010-12-03,2043-04-13
4091,25,1386,709652.96,10.39,2000-02-17,2039-03-10
4092,395,2448,284899.7,9.74,2012-10-19,2046-11-19
4093,499,2175,828703.35,9.88,2022-05-07,2027-08-20
4094,4918,4720,354559.49,7.53,2000-03-02,2044-11-24
4095,1705,2563,753139.16,5.93,2021-12-13,2046-06-09
4096,2267,609,545818.74,8.79,2002-12-07,2027-12-01
4097,3711,119,243567.13,11.99,2012-05-25,2039-02-17
4098,1011,1481,94571.44,8.98,2018-08-08,2027-04-06
4099,2405,1720,868122.35,13.34,2005-04-06,2048-11-03
4100,2160,467,891309.13,11.26,2006-03-02,2026-12-27
4101,738,492,151304.86,7.81,2020-06-16,2040-01-06
4102,4712,3567,353986.78,13.31,2004-04-25,2040-07-17
4103,2396,3794,100319.81,7.5,2024-03-30,2044-09-13
4104,2433,2470,913494.74,7.18,2014-09-25,2050-06-16
4105,1411,2822,154044.03,8.72,2020-02-19,2045-12-22
4106,4884,2961,783744.72,11.71,2016-08-05,2026-10-11
4107,4927,487,485558.12,8.98,2014-05-29,2030-09-06
4108,1695,2311,194849.24,5.9,2017-11-13,2039-01-30
4109,389,1299,29659.05,5.65,2009-04-19,2050-03-03
4110,4532,3322,693181.9,6.92,2002-05-12,2039-07-31
4111,3695,4309,390854.28,10.51,2015-08-14,2034-02-09
4112,1657,672,215215.91,11.84,2014-03-03,2045-04-12
4113,3118,1280,812035.16,13.49,2002-05-08,2050-11-08
4114,2707,762,434582.17,13.43,2015-12-13,2041-07-01
4115,3264,4379,381634.09,13.27,2019-10-08,2035-02-13
4116,1406,3508,985850.24,5.02,2012-05-09,2043-04-28
4117,4950,1527,593297.18,12.15,2010-10-29,2046-09-11
4118,1531,1070,427348.7,9.56,2016-11-20,2036-02-07
4119,4817,4643,551716.57,9.83,2009-07-15,2030-09-29
4120,143,4370,161076.05,11.18,2017-11-30,2042-09-11
4121,4001,1847,229221.19,13.41,2003-07-11,2031-09-18
4122,4171,1513,137878.2,10.61,2007-05-18,2032-01-23
4123,2830,3425,81919.22,10.75,2004-08-11,2031-03-28
4124,144,2848,99079.04,10.46,2007-04-08,2050-04-25
4125,3674,789,35309.22,8.68,2015-06-02,2047-07-02
4126,2303,1678,958664.49,6.75,2025-03-06,2045-12-12
4127,874,4557,981114.33,14.89,2016-10-25,2050-12-09
4128,1461,3807,707923.38,5.8,2016-03-28,2025-02-22
4129,636,1269,870251.92,7.2,2014-07-13,2048-04-10
4130,2678,3036,696218.9,8.84,2019-08-12,2050-07-08
4131,1121,1229,384541.41,9.87,2015-05-20,2036-02-07
4132,1518,795,730663.78,7.15,2012-02-27,2034-07-19
4133,893,3502,814033.93,5.54,2021-04-03,2040-08-26
4134,29,2461,355807.82,6.98,2020-11-16,2037-05-18
4135,1579,4945,690606.17,10.56,2008-07-23,2043-10-16
4136,2585,318,637600.49,9.42,2005-11-08,2036-12-29
4137,2651,2524,179073.56,11.92,2010-01-05,2029-12-21
4138,2907,4146,648632.69,14.97,2022-09-24,2026-03-28
4139,1226,3657,233237.91,7.98,2025-09-19,2028-04-01
4140,506,3713,576742.99,14.52,2023-08-14,2044-01-17
4141,3041,4308,813332.27,5.2,2007-07-08,2032-07-21
4142,2066,4211,896766.91,11.85,2013-09-11,2046-11-14
4143,3332,784,659480.26,14.86,2010-03-14,2050-03-30
4144,2064,2640,241673.86,12.36,2025-09-18,2044-10-09
4145,153,1578,896306.6,8.82,2014-03-21,2031-09-11
4146,3344,1611,297390.59,10.7,2022-05-10,2036-12-14
4147,535,4695,383326.45,10.52,2024-11-15,2026-02-12
4148,3451,3969,730827.44,6.15,2025-04-07,2048-07-29
4149,930,3424,390917.99,8.31,2020-08-03,2038-03-30
4150,385,566,385890.57,13.98,2002-01-11,2035-10-20
4151,3978,146,275105.12,6.32,2015-02-16,2049-07-02
4152,4797,3623,203060.38,9.82,2008-12-06,2036-01-05
4153,827,2134,79141.34,8.6,2008-12-07,2027-11-11
4154,1134,957,813238.83,10.29,2021-05-12,2033-08-04
4155,1841,994,92690.11,13.78,2020-08-26,2039-02-12
4156,4312,4428,11232.92,8.39,2011-07-27,2030-10-07
4157,4697,3929,662702.96,7.82,2000-03-11,2027-01-11
4158,700,2468,493317.89,11.59,2004-09-16,2043-08-22
4159,2530,2690,490656.29,11.73,2001-06-28,2029-06-10
4160,422,3809,519377.28,14.19,2013-01-12,2028-10-26
4161,2705,1586,960838.14,11.75,2005-11-15,2035-01-01
4162,4083,3555,298075.26,5.21,2014-10-09,2042-12-20
4163,2756,1834,491619.68,6.9,2024-10-05,2044-12-27
4164,2978,3127,335212.61,6.53,2012-07-02,2035-05-10
4165,3369,212,945295.72,8.37,2011-09-09,2048-05-19
4166,4725,3258,467027.57,5.64,2017-07-06,2049-05-20
4167,123,3563,179029.85,13.4,2007-11-17,2045-03-11
4168,725,2471,380853.66,9.93,2008-01-28,2032-02-05
4169,3333,1345,393993.84,11.84,2002-10-12,2039-08-15
4170,4679,2185,125242.96,9.69,2001-08-21,2048-11-14
4171,4642,2266,263579.43,11.78,2025-05-08,2046-12-18
4172,1376,2932,44791.98,8.52,2005-01-25,2048-01-18
4173,3443,31,672541.5,7.78,2005-03-28,2046-09-23
4174,2025,1904,512831.96,9.3,2019-05-01,2037-09-16
4175,3704,3911,320380.92,6.04,2015-10-20,2038-06-09
4176,4324,3144,464625.75,7.75,2006-11-03,2036-08-22
4177,3391,4800,673275.33,10.38,2000-03-11,2030-05-03
4178,4107,2321,131733.22,6.56,2006-06-15,2047-06-20
4179,1285,4653,773635.8,7.15,2014-03-31,2036-05-20
4180,811,4927,259337.21,9.54,2017-10-22,2042-02-13
4181,1568,3931,350433.79,11.3,2014-03-06,2035-06-26
4182,2141,1023,319636.47,10.41,2003-12-05,2043-07-20
4183,4983,2246,171099.54,12.12,2013-12-11,2026-09-16
4184,978,145,240219.4,12.88,2024-09-01,2050-12-03
4185,585,2089,199701.88,13.44,2012-09-23,2032-12-19
4186,697,4716,685598.75,10.23,2025-01-13,2050-12-29
4187,1262,2422,233332.98,11.38,2003-10-22,2031-05-13
4188,4888,2856,898644.07,9.33,2018-08-01,2025-02-25
4189,1575,1037,348370.27,6.43,2012-04-08,2040-09-12
4190,4244,2861,384353.46,11.35,2018-03-02,2047-03-08
4191,4596,2879,673859.22,8.59,2021-09-03,2043-02-01
4192,3246,461,665083.94,14.03,2003-06-17,2050-07-24
4193,4840,1132,467356.2,6.98,2012-12-19,2029-08-22
4194,4951,3536,821292.35,14.96,2009-07-08,2041-09-26
4195,2108,870,209713.13,8.22,2019-03-24,2043-11-30
4196,1229,3046,315339.85,11.14,2002-03-23,2050-11-25
4197,2755,4167,944255.31,14.34,2003-02-12,2026-10-18
4198,4336,617,190777.5,5.73,2004-05-09,2044-11-14
4199,4743,2996,102281.67,6.4,2001-03-09,2041-01-08
4200,3093,3976,651894.85,12.47,2009-05-20,2027-08-25
4201,2804,2672,190962.92,11.22,2024-01-06,2032-11-04
4202,3953,1310,362430.73,8.45,2006-08-16,2029-05-23
4203,4327,2268,436885.64,10.05,2019-03-12,2035-02-20
4204,2454,4200,775735.94,6.6,2013-05-16,2032-09-26
4205,2806,1719,209779.09,9.23,2003-07-25,2048-04-27
4206,21,4495,932408.33,12.24,2019-05-13,2042-04-14
4207,2351,4483,889010.74,9.5,2001-12-05,2038-01-22
4208,3116,2463,341403.51,5.57,2017-07-04,2047-07-03
4209,3219,2597,437022.19,7.25,2008-02-12,2043-01-12
4210,2985,4722,912506.35,5.75,2013-10-28,2043-06-18
4211,54,4609,616201.37,11.97,2025-11-28,2035-07-09
4212,3045,251,45907.52,12.62,2003-05-24,2035-11-17
4213,1935,4439,29173.74,11.12,2000-04-23,2035-05-19
4214,4055,443,768552.73,6.61,2002-03-14,2027-04-08
4215,489,1040,663679.59,14.63,2017-02-11,2025-06-04
4216,2276,943,348916.77,9.78,2004-02-23,2045-11-03
4217,949,331,258961.71,9.72,2023-01-12,2028-05-13
4218,194,1777,182496.25,11.63,2009-03-31,2031-01-03
4219,4124,3145,709757.8,7.13,2008-11-29,2040-08-16
4220,2633,2959,268057.43,5.37,2001-04-28,2029-09-17
4221,1171,1122,312277.23,14.13,2004-08-03,2035-04-18
4222,4329,368,900479.7,12.84,2001-09-01,2040-10-18
4223,2607,1938,980960.02,6.39,2002-08-10,2038-03-12
4224,4267,65,149139.36,14.9,2005-11-14,2025-04-10
4225,1997,272,684938.85,12.79,2006-01-14,2046-07-02
4226,3109,3694,717543.5,5.36,2010-08-28,2029-11-24
4227,3331,4829,375801.9,6.37,2007-09-17,2039-01-09
4228,2770,1358,182467.68,11.02,2005-08-11,2048-06-19
4229,4373,4220,120705.18,12.3,2020-11-12,2028-03-18
4230,401,4609,110058.44,5.59,2004-08-19,2025-03-08
4231,4057,1686,108123.9,7.82,2016-08-23,2041-08-13
4232,829,3978,594389.88,14.02,2006-10-11,2042-06-14
4233,3279,1958,760149.62,7.88,2004-10-16,2046-08-12
4234,697,4083,483468.35,14.27,2020-05-14,2050-02-11
4235,2960,3401,53353.49,12.5,2022-07-26,2025-12-10
4236,2883,2283,686198.54,7.75,2025-02-21,2041-11-08
4237,853,4599,569637.34,14.99,2024-05-15,2040-06-09
4238,4795,2834,65220.48,5.48,2005-11-30,2040-06-16
4239,960,278,846059.73,11.66,2016-05-16,2048-07-27
4240,4155,2455,876438.84,9.23,2000-12-01,2033-06-04
4241,895,4076,470505.56,13.99,2001-12-03,2038-06-22
4242,4525,27,103590.63,11.86,2001-04-14,2049-06-12
4243,1934,4532,278576.8,14.96,2006-01-03,2028-12-21
4244,3603,4371,18465.33,9.9,2006-04-13,2030-11-06
4245,1232,1568,760309.88,7.6,2009-03-01,2030-11-02
4246,530,922,617735.51,13.74,2019-04-21,2050-12-28
4247,236,2690,250383.58,10.59,2009-08-05,2050-08-25
4248,3882,560,793024.59,5.21,2013-10-22,2042-03-01
4249,542,726,557878.9,5.91,2015-06-29,2034-10-28
4250,2858,1954,116195.57,6.25,2001-09-20,2049-07-07
4251,2499,560,38561.27,12.03,2019-10-01,2045-01-21
4252,599,4773,871190.31,9.73,2009-09-12,2033-12-19
4253,624,418,36676.17,12.37,2020-02-23,2028-08-13
4254,4691,3253,115837.37,13.7,2020-03-20,2038-05-05
4255,2364,2028,514822.19,9.32,2003-08-17,2046-08-18
4256,535,4881,811000.64,13.08,2012-01-09,2033-11-28
4257,4418,1242,765138.4,9.76,2015-10-14,2047-10-13
4258,4828,3530,259320.4,12.27,2010-04-23,2034-04-30
4259,2209,153,795009.54,11.39,2013-05-24,2030-09-15
4260,4634,464,44103.06,5.52,2018-11-13,2048-08-11
4261,1548,430,640006.28,7.05,2000-05-23,2046-09-27
4262,51,422,538559.96,6.0,2019-09-20,2031-04-11
4263,1574,2041,916547.36,11.9,2010-05-22,2037-03-10
4264,4733,239,81416.6,11.75,2015-06-22,2032-02-19
4265,4463,4856,949488.23,11.52,2002-11-15,2038-02-25
4266,2037,108,54577.75,7.76,2025-05-10,2038-07-19
4267,4983,229,835584.72,13.4,2000-01-13,2036-01-25
4268,2502,2356,768035.33,11.57,2018-06-09,2045-02-06
4269,3685,4145,422247.93,12.42,2019-05-21,2050-05-04
4270,902,4776,208163.28,5.37,2006-03-15,2040-12-19
4271,929,1558,35811.2,5.25,2025-05-16,2040-11-06
4272,1545,2521,885242.72,14.22,2001-11-05,2047-02-22
4273,2917,3845,720579.22,8.07,2008-05-06,2033-11-21
4274,10,4008,44031.87,7.96,2007-11-23,2038-02-03
4275,1640,388,594769.92,10.15,2016-10-24,2025-11-26
4276,4477,4649,961391.93,13.19,2017-05-18,2027-04-30
4277,1176,2696,497912.33,10.76,2003-12-07,2027-05-05
4278,846,393,725693.76,11.19,2002-09-14,2039-07-01
4279,3818,2183,538054.96,12.9,2008-08-25,2033-07-31
4280,2289,3728,64417.49,10.7,2005-09-27,2044-09-06
4281,2462,4165,160291.1,13.5,2012-05-29,2034-05-04
4282,3891,1330,718839.48,11.66,2012-02-13,2041-10-08
4283,3288,97,390297.06,12.1,2008-07-21,2041-09-06
4284,1033,3623,430367.71,9.61,2008-02-23,2026-02-12
4285,2522,2374,380341.6,7.34,2019-03-11,2030-11-20
4286,4396,37,156397.44,9.7,2024-05-25,2025-12-16
4287,817,1864,534437.17,6.14,2006-08-20,2049-10-01
4288,3563,4485,916998.82,10.17,2021-05-26,2046-03-24
4289,2258,3622,696762.5,14.25,2025-12-30,2050-09-18
4290,2095,670,142919.46,9.02,2024-02-06,2025-05-27
4291,1948,2680,563261.98,6.2,2010-12-08,2032-07-17
4292,194,2380,482150.51,9.59,2021-03-17,2043-05-21
4293,1030,1299,743603.99,9.21,2003-01-26,2047-09-22
4294,2077,661,568047.3,14.85,2024-07-20,2040-10-23
4295,1771,1614,721689.09,8.22,2019-01-07,2044-04-23
4296,4780,56,243094.28,14.69,2016-11-23,2028-01-16
4297,96,3552,240376.79,13.33,2022-02-12,2041-04-25
4298,3305,1436,419638.06,11.73,2025-08-15,2044-11-28
4299,2997,3491,783415.05,13.84,2011-02-17,2042-11-25
4300,4293,2868,267333.51,10.81,2018-05-04,2040-11-07
4301,3439,1489,15090.83,8.42,2019-06-29,2029-03-21
4302,2610,2699,793354.92,6.37,2015-11-08,2028-08-18
4303,59,315,863161.26,13.57,2007-10-27,2032-09-05
4304,2809,2570,583389.34,14.53,2008-11-30,2028-09-20
4305,2239,1088,451704.42,6.39,2002-12-30,2042-10-23
4306,1669,4675,471524.08,13.95,2006-04-21,2039-06-09
4307,4642,793,999055.74,8.32,2001-06-04,2039-07-08
4308,3281,320,918639.66,12.9,2000-03-04,2028-12-18
4309,30,4778,630859.73,8.04,2023-08-03,2048-05-29
4310,2055,1280,59849.24,6.74,2024-07-26,2027-07-29
4311,3148,1196,16869.38,7.63,2016-04-03,2040-11-14
4312,3853,225,33633.19,8.05,2005-02-10,2046-11-06
4313,2044,3338,467582.44,7.71,2023-08-14,2043-01-31
4314,804,2023,538575.79,12.16,2025-10-06,2038-07-24
4315,401,2482,441374.11,6.03,2021-09-28,2027-09-10
4316,4287,4714,418794.97,10.9,2024-11-17,2029-05-03
4317,2068,4968,905523.17,11.94,2010-04-02,2043-06-27
4318,2789,456,715501.77,12.88,2007-09-26,2033-12-14
4319,4332,335,780371.07,10.66,2019-09-11,2043-04-13
4320,920,2391,317936.89,5.67,2007-03-28,2043-02-08
4321,2221,215,684927.05,5.71,2003-09-05,2047-06-29
4322,24,1365,219304.41,7.41,2001-12-17,2026-06-09
4323,3161,4996,831713.64,6.02,2020-11-07,2048-05-06
4324,3468,588,657876.66,13.52,2010-09-16,2033-05-04
4325,4788,4319,716405.63,10.49,2012-03-12,2044-07-08
4326,2063,2545,317123.53,14.14,2020-03-13,2026-04-29
4327,1121,1828,867445.46,8.58,2014-03-31,2028-02-08
4328,3775,528,646669.37,6.78,2015-08-27,2028-09-22
4329,2301,4671,755414.52,11.91,2015-12-13,2036-07-24
4330,564,2154,788706.56,5.59,2013-07-21,2043-08-26
4331,4580,4643,770441.62,7.34,2024-09-18,2030-01-24
4332,1352,1749,483393.09,6.2,2015-08-01,2045-08-14
4333,1459,1182,131587.48,14.07,2018-11-19,2048-01-25
4334,3492,2063,633870.34,13.46,2017-11-22,2048-09-21
4335,4202,1517,27149.7,12.78,2009-01-02,2040-10-16
4336,3066,1958,204424.68,9.67,2012-08-19,2037-09-18
4337,4638,3856,629914.99,7.43,2009-09-20,2036-08-05
4338,2527,2272,831174.91,10.76,2020-04-16,2030-12-21
4339,2492,4133,27493.46,10.87,2001-12-10,2026-07-16
4340,149,3063,245461.59,10.45,2021-04-08,2041-01-10
4341,4263,404,678558.15,11.06,2016-03-30,2032-06-28
4342,2706,2820,973529.13,6.76,2025-08-08,2032-03-10
4343,2290,4570,885508.34,11.32,2024-05-06,2030-07-16
4344,4885,40,944447.51,11.09,2021-06-02,2038-11-12
4345,2799,4517,182671.95,10.24,2002-07-21,2032-08-21
4346,4562,3715,697200.04,5.58,2009-08-12,2043-12-15
4347,2573,4078,182883.48,10.02,2008-12-30,2048-12-24
4348,1709,4840,225407.51,12.84,2025-02-14,2041-10-29
4349,3882,4311,677892.88,11.92,2007-01-17,2027-05-05
4350,635,867,840213.94,13.42,2016-02-04,2043-05-29
4351,4057,423,552286.18,8.65,2021-05-23,2025-04-19
4352,4171,700,500846.44,14.34,2013-11-10,2043-10-22
4353,400,1427,15417.93,5.03,2013-09-19,2046-06-28
4354,3172,1439,691873.82,8.06,2020-02-08,2046-07-15
4355,4502,301,524427.48,7.28,2016-04-16,2043-03-18
4356,1909,3506,320413.41,13.16,2015-10-21,2027-07-13
4357,2402,3702,89892.1,6.27,2018-12-17,2042-09-03
4358,3708,4727,209323.45,10.94,2003-10-06,2050-01-12
4359,2845,2737,419354.61,13.3,2019-01-11,2029-10-18
4360,1287,3160,835338.65,13.02,2010-08-24,2048-10-30
4361,1969,3102,557076.99,11.99,2023-09-17,2033-01-26
4362,534,1400,279175.41,10.2,2002-12-19,2042-08-21
4363,694,3122,595186.63,11.12,2022-05-15,2040-11-13
4364,4288,1766,341967.33,8.83,2015-02-04,2032-05-13
4365,2072,2627,559502.08,10.14,2001-04-08,2025-01-27
4366,1489,4117,666715.16,5.27,2009-06-11,2048-09-05
4367,648,61,544264.99,9.69,2002-01-24,2035-03-18
4368,1985,3957,969386.45,11.35,2021-10-15,2040-11-01
4369,3583,3990,679401.04,9.88,2006-09-23,2044-08-22
4370,593,198,982534.44,8.19,2023-01-07,2029-07-24
4371,860,3455,536029.17,5.67,2006-03-11,2039-11-03
4372,468,412,328814.72,5.41,2019-03-15,2041-07-15
4373,3170,3879,804411.92,5.62,2004-02-16,2046-01-09
4374,1100,1318,686857.29,14.1,2014-04-27,2038-01-16
4375,3704,4776,522118.15,10.04,2021-09-17,2032-12-21
4376,856,4755,192658.78,12.23,2009-06-13,2050-04-27
4377,241,81,914741.25,10.08,2015-09-30,2026-12-25
4378,1436,511,367389.16,5.07,2018-09-17,2038-03-30
4379,3629,1223,883151.79,8.01,2007-03-04,2045-01-18
4380,110,3292,917218.57,14.62,2000-01-31,2034-04-21
4381,3126,4742,45127.36,5.47,2003-02-10,2029-10-07
4382,2247,2601,957601.84,14.7,2003-10-28,2037-06-05
4383,400,4367,913318.44,14.78,2008-12-28,2046-06-19
4384,3827,3945,65758.89,13.06,2017-07-07,2040-08-19
4385,3739,3058,818800.67,7.83,2017-09-20,2032-12-15
4386,4809,2043,651274.56,12.0,2011-05-21,2044-01-09
4387,87,1474,932172.11,7.6,2014-01-28,2049-12-05
4388,2926,1347,526199.81,14.14,2012-06-11,2038-08-13
4389,3763,4049,211806.84,10.44,2012-02-16,2039-07-21
4390,3558,3541,869711.22,6.27,2016-08-16,2037-02-16
4391,3592,3959,826254.79,5.97,2025-08-21,2050-02-15
4392,3893,3407,289429.67,10.96,2022-06-14,2037-12-05
4393,2675,4251,257944.39,11.01,2005-09-07,2038-10-06
4394,2512,1933,905263.23,12.75,2012-05-10,2045-10-06
4395,2938,1360,816987.78,5.83,2002-05-29,2048-02-05
4396,4134,778,333354.16,8.65,2008-01-05,2031-08-28
4397,2394,2989,824259.39,9.35,2005-10-03,2047-12-10
4398,780,974,710232.99,5.98,2008-01-29,2050-10-11
4399,311,3852,863893.38,6.2,2018-03-29,2044-05-30
4400,1971,130,209384.76,12.55,2001-12-27,2050-11-11
4401,3857,1940,412542.48,11.39,2011-09-27,2039-11-27
4402,988,3295,853020.94,6.79,2022-03-29,2032-07-28
4403,3048,1637,332053.18,11.74,2023-05-11,2042-04-19
4404,98,3647,897531.54,5.05,2007-01-25,2033-01-06
4405,1314,196,34561.34,12.51,2012-04-06,2034-11-03
4406,913,4732,92150.91,10.38,2023-01-18,2028-04-23
4407,3269,975,525378.18,14.89,2018-06-07,2027-06-27
4408,4481,3624,234274.22,9.65,2023-03-01,2044-01-30
4409,3998,3780,702849.85,7.32,2010-06-22,2026-07-06
4410,2370,3911,95767.83,9.83,2007-02-19,2040-07-14
4411,3472,597,906953.31,12.44,2013-10-28,2025-08-26
4412,2766,2031,248391.12,11.11,2000-06-25,2035-03-27
4413,208,797,109798.0,11.22,2012-02-19,2040-09-20
4414,1209,1208,948524.83,14.79,2015-11-05,2027-11-20
4415,583,2724,844038.55,8.84,2014-07-01,2041-11-24
4416,3372,4890,133439.7,5.23,2006-06-18,2036-12-02
4417,81,2800,89005.64,13.23,2023-01-18,2033-08-20
4418,2839,567,655688.23,7.99,2010-10-21,2048-11-13
4419,147,4289,216102.15,11.76,2022-06-10,2035-06-03
4420,2236,1752,700188.02,7.44,2018-07-01,2035-01-28
4421,4439,3141,871780.87,5.61,2012-09-07,2047-10-30
4422,2200,1021,973734.08,8.48,2009-05-07,2033-09-01
4423,2,4885,76783.33,8.22,2008-04-25,2027-04-22
4424,4424,1369,449442.58,13.37,2007-12-17,2040-06-20
4425,4642,218,400912.11,14.37,2012-05-08,2030-01-22
4426,4408,4727,506833.25,10.11,2006-03-19,2046-05-01
4427,1901,1653,674638.27,5.77,2010-05-23,2032-05-14
4428,4156,727,896286.77,9.27,2009-08-23,2044-02-05
4429,2469,4837,63952.17,10.23,2016-11-20,2050-10-14
4430,3009,4922,674462.5,7.89,2009-12-01,2029-05-24
4431,4658,3967,623843.65,6.5,2007-10-27,2028-05-31
4432,1370,1009,368340.42,7.09,2011-12-07,2047-01-31
4433,2785,3062,711437.41,11.32,2022-11-11,2031-06-25
4434,2212,1957,927249.13,13.47,2005-11-21,2031-05-08
4435,158,2632,10127.24,11.01,2002-04-02,2036-02-01
4436,3771,1667,51790.45,7.85,2014-06-07,2025-12-20
4437,608,596,206760.5,5.13,2018-07-12,2041-04-04
4438,2394,4382,544904.47,5.19,2010-03-31,2032-01-19
4439,3813,3860,298680.58,8.88,2010-02-19,2045-06-03
4440,4910,812,809506.53,7.63,2019-11-22,2048-11-29
4441,1767,1521,239103.15,8.2,2015-04-27,2033-05-16
4442,2344,1718,773561.98,13.54,2012-04-24,2040-12-14
4443,3077,903,742186.47,11.83,2016-10-24,2042-11-13
4444,1839,2900,583529.43,5.16,2020-02-19,2049-11-11
4445,4450,2839,727784.13,8.6,2008-04-13,2039-11-13
4446,3786,2080,80560.12,8.23,2021-04-09,2046-03-16
4447,111,279,917329.44,11.06,2010-07-30,2031-11-08
4448,3146,46,958812.19,14.54,2012-04-22,2043-10-21
4449,3786,1245,147874.39,8.07,2008-07-06,2041-01-26
4450,2146,2836,979352.83,11.99,2020-02-21,2030-03-22
4451,4881,4919,604554.03,13.63,2025-11-12,2040-05-03
4452,3335,4263,636727.37,9.39,2015-12-06,2032-10-16
4453,2959,2337,50932.03,7.4,2024-10-11,2042-11-19
4454,1033,3202,147146.86,13.08,2007-04-27,2035-09-15
4455,1866,1724,405518.65,6.55,2006-05-27,2029-01-12
4456,2091,4472,498177.35,7.61,2021-04-19,2025-05-09
4457,370,309,25949.33,9.6,2003-06-22,2044-01-14
4458,2343,977,975291.88,7.68,2019-01-14,2040-08-24
4459,3435,3003,158610.06,14.48,2020-07-12,2041-02-18
4460,3438,3321,296146.37,10.81,2017-12-16,2026-04-20
4461,4759,2649,126112.47,9.31,2001-12-19,2031-12-01
4462,2327,3589,156572.31,14.04,2015-02-17,2045-05-06
4463,3893,2515,367781.78,10.13,2017-09-03,2028-02-05
4464,1221,930,423497.1,8.14,2011-11-30,2046-06-10
4465,948,4958,941752.39,7.75,2016-04-17,2028-04-18
4466,3117,4773,481629.09,8.38,2023-10-09,2028-01-10
4467,4146,3366,351553.68,14.1,2016-10-24,2034-10-20
4468,1161,1695,56710.4,8.85,2001-05-02,2027-01-27
4469,3044,1109,668982.09,7.05,2016-03-28,2032-10-10
4470,1140,4593,78482.61,13.27,2014-01-05,2025-07-19
4471,2782,1907,816369.49,10.53,2000-04-17,2030-07-18
4472,3058,4451,886010.87,7.4,2000-08-04,2042-03-11
4473,2459,4486,147616.12,9.34,2018-06-12,2044-09-15
4474,3298,4429,371161.02,14.91,2003-11-27,2047-02-08
4475,4898,1700,294090.94,7.31,2017-12-20,2044-10-22
4476,3647,2796,696829.48,12.13,2006-05-10,2041-03-22
4477,517,3379,519301.3,7.11,2015-11-04,2040-11-22
4478,3776,4717,593785.34,5.42,2023-08-31,2040-09-12
4479,2903,973,817528.98,14.75,2006-08-04,2043-05-21
4480,4034,3682,214499.15,8.11,2019-02-13,2030-08-04
4481,1517,4185,160827.48,8.06,2001-01-21,2041-06-27
4482,3734,1417,476268.96,13.7,2010-12-18,2025-06-24
4483,1284,3225,269929.88,13.86,2019-11-22,2041-02-12
4484,973,526,454176.3,10.74,2008-06-13,2039-06-11
4485,2857,7,459828.98,5.16,2004-05-21,2028-12-13
4486,2323,1613,431112.2,9.8,2023-11-07,2035-03-24
4487,1386,3283,892529.88,8.87,2019-04-20,2047-04-07
4488,2701,1900,963731.4,8.09,2007-02-08,2048-04-04
4489,4992,5,884995.06,9.81,2008-05-20,2038-03-30
4490,1963,2368,30724.69,11.58,2004-12-09,2048-09-18
4491,624,3664,759153.93,14.64,2024-03-13,2039-03-02
4492,3756,839,498817.24,11.32,2002-10-07,2035-07-03
4493,3522,552,661228.54,6.22,2001-06-08,2049-10-31
4494,3978,781,540345.36,5.88,2012-02-24,2042-08-14
4495,89,1547,607647.91,11.95,2019-12-08,2047-12-24
4496,4974,177,787426.48,11.28,2025-07-12,2037-12-24
4497,835,1555,780454.05,8.39,2021-08-07,2036-06-15
4498,2558,1873,955424.98,8.24,2000-07-22,2044-03-09
4499,2905,3968,912078.56,7.64,2005-12-30,2032-04-05
4500,1834,3588,646393.47,7.9,2001-10-20,2038-09-26
4501,1360,1813,822010.36,5.14,2006-08-10,2050-04-23
4502,4799,569,551229.32,9.68,2013-09-07,2047-09-14
4503,3011,4068,908775.67,10.59,2010-01-15,2038-04-05
4504,2512,3183,636780.84,13.28,2024-09-15,2043-03-28
4505,3377,4690,638332.05,14.09,2022-07-16,2041-12-10
4506,2685,1760,41749.62,13.8,2020-09-01,2037-06-25
4507,3134,855,571223.54,13.32,2019-07-02,2031-05-18
