TransactionID,AccountID,TransactionDate,Amount,TransactionType,Description
3893,1986,2017-11-02,114267.51,Debit,Atque quasi quis nulla.
3894,1310,2018-01-31,150229.91,Credit,Quos eos officiis consequuntur rerum maiores.
3895,3043,2000-01-22,264858.1,Debit,Dolore dolorum nostrum fugiat.
3896,1151,2004-06-22,459537.06,Credit,Eum iste cum totam facilis.
3897,3448,2015-07-10,77379.38,Debit,Libero minus quaerat.
3898,1546,2013-08-05,317171.95,Debit,Officia repudiandae totam iure voluptatibus tempore voluptatibus.
3899,2571,2010-09-20,403253.75,Debit,Molestiae quae assumenda ut sequi.
3900,1116,2021-08-02,107835.99,Debit,Veniam sint possimus.
3901,1226,2022-06-30,402390.22,Credit,Magni praesentium nulla occaecati earum nulla ab.
3902,60,2010-11-21,230383.61,Debit,Possimus quasi nisi dicta ex dolorum.
3903,3038,2015-07-23,448756.21,Credit,Iure quam vitae reprehenderit voluptas.
3904,2883,2014-06-06,14311.64,Credit,Consequatur est cupiditate modi minus vel occaecati minus.
3905,4053,2010-09-23,126827.36,Debit,Ea soluta qui non voluptas ad possimus repudiandae.
3906,2690,2004-01-11,155618.83,Debit,Aspernatur aliquam magni beatae error dolore fugiat.
3907,141,2024-12-02,262917.86,Credit,Asperiores assumenda quos minus voluptatum.
3908,4255,2018-04-14,136209.67,Debit,Enim adipisci provident dolorum quam ullam.
3909,643,2012-04-23,496823.24,Credit,Nobis sapiente harum ratione sequi.
3910,4998,2009-10-18,468068.61,Credit,Molestias suscipit eligendi voluptatum.
3911,4911,2004-08-13,167954.41,Debit,Facilis voluptatem nostrum tenetur reiciendis.
3912,3749,2003-03-16,296462.0,Credit,Non esse quam eaque vel praesentium consequatur beatae.
3913,1467,2014-02-25,489826.88,Credit,Expedita delectus enim aliquid optio laborum.
3914,589,2007-01-04,158629.84,Credit,Accusamus soluta ratione beatae dolores harum.
3915,638,2017-06-28,489803.75,Debit,Temporibus dolore inventore deleniti harum.
3916,1405,2023-01-11,76149.71,Debit,Consequatur facilis aliquam veritatis.
3917,3272,2018-11-13,313014.86,Debit,Veniam consectetur distinctio soluta tempora amet.
3918,582,2004-11-28,495265.87,Debit,Itaque unde in.
3919,3339,2010-01-28,59121.7,Debit,Placeat eligendi quod maxime eum.
3920,4924,2003-11-14,395506.54,Debit,Suscipit cum enim dolore aliquid.
3921,2668,2004-03-27,196067.1,Credit,Beatae officia officiis.
3922,3255,2002-01-22,279165.55,Credit,Fugiat ad veritatis cumque.
3923,1933,2000-01-28,479779.77,Credit,Temporibus possimus atque temporibus.
3924,1036,2023-04-08,432337.4,Credit,Tempore similique dolor fuga ipsa rem.
3925,4089,2015-03-21,352589.08,Debit,Vel nostrum excepturi sint adipisci quisquam vitae.
3926,480,2023-06-04,308936.95,Credit,Expedita sequi sapiente nobis eaque.
3927,3666,2009-08-08,238427.1,Credit,Quas dolore eaque rerum.
3928,1864,2020-01-25,234608.46,Debit,Reiciendis commodi rerum iure.
3929,1170,2005-10-27,122311.15,Credit,Ad laborum aliquam.
3930,765,2018-11-08,84130.04,Credit,Exercitationem ullam deleniti cum ut eum quam molestias.
3931,4270,2008-08-03,5180.03,Credit,Ullam corporis recusandae dignissimos blanditiis fugiat error.
3932,3753,2018-11-28,102801.43,Credit,Sed quibusdam ipsam similique dolor magni.
3933,3647,2019-02-17,13512.56,Debit,A nulla voluptatum modi nesciunt reiciendis consequatur.
3934,3032,2006-10-18,90339.13,Credit,Maiores impedit molestiae dolores dolor.
3935,878,2013-11-09,4162.28,Debit,Velit nemo ut perspiciatis.
3936,3349,2004-01-14,312452.17,Credit,Repellendus repellat assumenda.
3937,3076,2003-05-05,47724.48,Credit,Quod impedit laudantium.
3938,4917,2005-01-08,215709.85,Credit,Nemo quia ab ex.
3939,304,2002-10-16,327163.52,Debit,Minus amet velit ut ipsa possimus tempora consequatur.
3940,3286,2003-10-14,261188.98,Credit,Ipsum maiores cupiditate necessitatibus facilis non.
3941,3875,2011-02-19,232773.83,Credit,Quasi sunt ullam libero accusantium.
3942,4015,2024-10-09,434938.42,Debit,In fugiat voluptates ipsam qui dicta.
3943,4809,2021-03-26,337630.76,Debit,Soluta aperiam tenetur nulla.
3944,3942,2008-08-24,213707.28,Debit,Ipsam possimus possimus odit.
3945,2798,2006-11-24,390828.11,Credit,Occaecati neque non pariatur sed ratione magni aliquam.
3946,2445,2023-11-17,240642.16,Debit,Nam molestias quia velit beatae voluptates.
3947,245,2013-01-09,44035.59,Debit,Cupiditate hic ab sed molestias ratione.
3948,1779,2025-06-12,411475.04,Credit,Fugit praesentium eligendi.
3949,4729,2002-03-03,77478.76,Credit,Perferendis dolore magni mollitia at.
3950,926,2015-08-21,469640.1,Credit,Molestiae nostrum eos vero quod quisquam tempore.
3951,170,2012-11-06,394242.33,Credit,Quia cum omnis aspernatur voluptas ab.
3952,2763,2017-08-02,63095.32,Debit,Facilis vel iure.
3953,247,2010-02-21,246484.59,Credit,Error officia inventore impedit.
3954,4272,2021-11-28,5857.86,Credit,Sapiente nemo placeat deleniti eos.
3955,2309,2017-09-07,415274.24,Credit,Voluptate hic ducimus ipsum.
3956,1297,2014-12-24,417526.29,Credit,Odio reprehenderit quis officiis quam.
3957,867,2011-06-17,367803.2,Credit,Doloremque magnam quasi quis doloribus aperiam.
3958,2571,2007-11-17,196638.17,Credit,Ut eaque porro eaque.
3959,1062,2001-09-14,56152.47,Credit,Iste corrupti non soluta unde.
3960,1850,2015-02-16,468553.01,Debit,Quos repellendus nostrum saepe quidem culpa.
3961,2246,2013-09-04,224264.42,Debit,Sed blanditiis veniam.
3962,4585,2006-04-23,128655.9,Credit,Quod consequuntur officia ipsam.
3963,1278,2015-03-14,157042.23,Debit,Impedit asperiores eius magni.
3964,4285,2024-10-19,301167.47,Debit,Quo voluptas rem sint deserunt.
3965,2876,2009-06-21,407941.34,Credit,Quam cumque recusandae minus voluptates.
3966,3653,2006-06-02,15702.38,Credit,Explicabo atque odit sed dicta accusantium autem.
3967,2460,2005-02-08,490762.38,Credit,Laboriosam maiores alias possimus qui harum quia.
3968,3422,2001-02-06,146703.26,Credit,Nam architecto distinctio odio.
3969,4904,2001-12-16,423542.5,Credit,Quis iusto deleniti eveniet enim ipsam.
3970,3937,2010-02-20,394458.38,Debit,Repellendus blanditiis soluta consectetur voluptas.
3971,2334,2014-01-19,191675.47,Credit,Molestias omnis at minus qui dolorem.
3972,2414,2008-02-23,287155.92,Debit,Cumque corrupti officiis delectus vitae.
3973,4283,2011-12-13,79424.96,Debit,Fuga fugit facere sequi necessitatibus amet.
3974,2559,2005-07-11,390113.26,Credit,Repellat iure dolorem vel.
3975,4785,2010-03-04,344141.47,Credit,Eligendi ex assumenda vero.
3976,1975,2002-04-14,214604.87,Debit,Maxime maiores rerum dolorum dolore.
3977,2349,2010-02-22,262696.83,Credit,Officiis nisi amet tenetur.
3978,2839,2014-04-30,369728.39,Credit,Quia eos est suscipit quia natus quisquam.
3979,3607,2010-01-16,494231.93,Credit,Distinctio odit est corrupti nulla.
3980,2499,2017-01-15,345515.79,Debit,Officia perspiciatis saepe ea adipisci quod.
3981,96,2007-07-12,77005.39,Debit,Quos culpa nemo non laboriosam sequi quibusdam.
3982,3519,2020-12-01,184630.11,Debit,Similique voluptatum facere alias quisquam voluptates sint.
3983,4299,2008-08-02,78060.94,Debit,Sequi consequatur et soluta excepturi.
3984,447,2007-09-29,300888.21,Credit,Impedit sed a.
3985,3299,2005-02-25,420000.81,Credit,Excepturi debitis reprehenderit vel nemo.
3986,3496,2001-05-28,162258.61,Debit,Nihil expedita occaecati.
3987,24,2013-02-10,250096.32,Credit,Esse esse doloremque necessitatibus distinctio fugiat recusandae.
3988,2793,2008-01-28,32796.2,Debit,Rerum consectetur possimus nisi soluta quia beatae.
3989,3779,2018-03-11,372224.72,Credit,Quas cupiditate sequi voluptatibus illum nostrum facere impedit.
3990,3724,2017-04-01,260061.23,Credit,Eos placeat aspernatur aliquid id.
3991,2968,2000-06-06,146565.91,Credit,Sit fugiat cumque sunt officiis veritatis.
3992,4036,2013-01-07,200749.53,Debit,Possimus sunt voluptates perferendis aspernatur dolorum.
3993,208,2016-07-30,415789.15,Debit,Enim perspiciatis sit fugit.
3994,445,2025-03-27,490838.35,Credit,Reiciendis fugit quo illum saepe vel excepturi.
3995,1383,2001-07-22,98025.7,Debit,Voluptate quam enim itaque itaque.
3996,1222,2021-12-14,476110.49,Credit,Odio odit dignissimos.
3997,904,2008-08-04,170656.45,Debit,Adipisci reprehenderit cum illum.
3998,4853,2002-11-15,209307.57,Debit,Quibusdam saepe veritatis consequuntur.
3999,9,2013-09-14,405626.39,Debit,Veritatis consectetur culpa sunt totam.
4000,2524,2018-07-27,491350.16,Debit,Iusto a quisquam.
4001,3827,2021-10-08,324151.12,Debit,Mollitia fugit necessitatibus minus excepturi laboriosam.
4002,541,2008-03-13,491297.18,Debit,Sint assumenda cumque commodi molestias eveniet.
4003,3555,2003-03-10,232481.17,Credit,Delectus sint qui temporibus quam sint corrupti enim.
4004,4083,2012-03-26,10428.05,Debit,Dolor at laborum.
4005,4897,2020-02-26,82742.97,Credit,Iure animi iste culpa amet eos libero ullam.
4006,339,2022-06-30,41248.77,Credit,Soluta vitae veritatis.
4007,2347,2005-05-11,383104.51,Credit,Occaecati itaque cum laudantium repellendus dolorem quas saepe.
4008,1326,2017-11-19,94641.62,Credit,Corrupti iure nam quo deleniti.
4009,4131,2003-08-19,131218.21,Credit,Tempore accusantium alias aliquid natus eveniet.
4010,1793,2001-04-18,372156.27,Credit,Reprehenderit culpa ipsum architecto.
4011,4226,2005-05-10,277064.52,Debit,Animi impedit sed adipisci.
4012,2684,2013-03-16,328003.36,Credit,Odio totam nobis deserunt distinctio nihil.
4013,2806,2021-09-28,313820.25,Debit,Quod id placeat exercitationem similique accusamus.
4014,3337,2007-07-17,392988.15,Credit,Laboriosam quia nesciunt reprehenderit culpa asperiores maiores.
4015,3526,2012-07-29,47555.77,Debit,Optio necessitatibus libero provident exercitationem.
4016,4931,2025-06-08,92572.22,Debit,Dolore deserunt eligendi voluptatem veniam soluta.
4017,3399,2015-01-21,196891.97,Debit,At eaque iste sequi eius cum est.
4018,4409,2002-08-15,339184.51,Debit,Aperiam unde cumque.
4019,3585,2021-06-14,266023.07,Credit,Debitis placeat officiis.
4020,2303,2020-03-20,499799.25,Debit,Ullam assumenda quam officiis sunt quasi architecto possimus.
4021,2089,2013-08-03,50901.69,Credit,Cumque rerum praesentium.
4022,2475,2017-02-12,25264.87,Debit,Eveniet itaque maiores illum aliquid ullam consequatur veritatis.
4023,1302,2016-05-21,88060.73,Credit,Est deleniti quidem voluptatem perferendis.
4024,156,2024-10-25,117034.72,Debit,Eligendi harum iusto quisquam dicta voluptate.
4025,1125,2016-01-29,264171.17,Debit,At sit architecto nihil laborum adipisci.
4026,650,2014-07-21,335723.63,Credit,Ullam reprehenderit nemo beatae adipisci fuga.
4027,2781,2013-07-23,428978.52,Credit,Quos maxime quaerat quisquam dolor incidunt ex quae.
4028,4038,2019-05-21,84711.4,Credit,Fugit reprehenderit quidem perferendis.
4029,2652,2016-01-16,128473.07,Credit,Facere ad ipsum facilis ea.
4030,4953,2001-10-23,125321.06,Debit,Nostrum exercitationem recusandae facere beatae veritatis id.
4031,3788,2013-09-29,139354.37,Debit,Voluptatibus ullam non adipisci at.
4032,2019,2016-02-05,219344.1,Debit,Perspiciatis praesentium earum cum nihil.
4033,728,2022-12-17,498123.0,Debit,Explicabo tempore perspiciatis labore.
4034,3468,2002-08-01,164745.25,Debit,Cupiditate nesciunt ratione aperiam quos eveniet enim.
4035,429,2011-06-04,60285.26,Credit,Atque asperiores quis cumque quasi suscipit.
4036,1263,2025-05-08,388667.48,Credit,Velit consequatur tempora facere officiis quia asperiores dignissimos.
4037,588,2001-10-11,377997.98,Credit,Dignissimos aliquid pariatur.
4038,2547,2022-07-13,156043.07,Credit,Praesentium necessitatibus ex cumque.
4039,3661,2006-12-29,331511.66,Credit,Beatae ab architecto reiciendis perferendis voluptatum laboriosam.
4040,828,2010-10-04,42211.3,Debit,Dolores recusandae corporis reiciendis a numquam.
4041,584,2004-12-10,365634.41,Debit,Excepturi assumenda nemo blanditiis dolor quas rerum pariatur.
4042,654,2018-11-16,145256.86,Debit,Et id voluptates eveniet tempora.
4043,611,2004-03-14,164350.57,Credit,A commodi iste eveniet.
4044,4572,2008-11-29,285922.14,Credit,Delectus veritatis iste reiciendis sit.
4045,2804,2001-04-10,354606.96,Debit,Dolor aut ex rem incidunt.
4046,2764,2015-09-19,118700.43,Debit,Libero harum cumque harum non iste minus.
4047,2186,2005-10-09,23257.01,Debit,Provident suscipit voluptatibus ea.
4048,3166,2001-03-16,78425.44,Credit,Tenetur velit pariatur nisi ad accusantium aliquid.
4049,2317,2007-12-09,116629.39,Credit,Quo saepe aut delectus laboriosam nesciunt.
4050,4187,2009-03-13,328860.85,Debit,Occaecati sit sint omnis voluptates eligendi.
4051,4861,2021-09-24,247604.5,Debit,Explicabo error distinctio quis quo ipsa culpa.
4052,1145,2000-12-04,376948.34,Credit,Dolorum non nemo facere impedit reiciendis.
4053,3706,2021-10-26,19280.0,Credit,Dolorem adipisci voluptatibus rerum cum.
4054,1006,2002-10-15,75807.29,Credit,Sapiente sapiente sed ab sunt quaerat veniam.
4055,4503,2000-01-17,165099.23,Credit,Qui dolor ipsa enim cum minus tempora dolores.
4056,107,2010-06-13,205199.13,Credit,Architecto exercitationem delectus explicabo velit maxime fugiat.
4057,1460,2008-10-18,259950.06,Credit,Sit maiores assumenda iure expedita.
4058,4289,2008-03-22,467252.95,Credit,Excepturi laudantium at rem id dolorum in.
4059,3016,2008-09-21,228830.57,Credit,Doloremque repudiandae vero temporibus.
4060,4404,2019-05-30,449845.81,Credit,Enim repudiandae voluptates quas.
4061,2893,2004-12-22,110621.6,Debit,Saepe quisquam non labore cumque provident.
4062,3267,2000-07-07,139479.03,Credit,Nulla maiores possimus unde.
4063,4913,2014-06-24,255401.04,Debit,Commodi placeat ab quas cumque harum.
4064,4071,2001-11-25,7490.19,Credit,Incidunt fugit deleniti nostrum repudiandae.
4065,4624,2021-10-21,152153.51,Credit,Aperiam voluptatum neque quasi rerum.
4066,1948,2002-07-13,116785.44,Debit,Adipisci mollitia magnam tempore ipsam.
4067,2403,2001-11-27,60047.64,Debit,Aut qui facilis hic deleniti.
4068,1741,2004-08-25,230368.32,Credit,Numquam nisi rerum dolorum optio.
4069,4477,2003-11-08,487739.16,Debit,Similique cumque adipisci optio ex.
4070,4327,2000-04-15,416015.89,Credit,Voluptate rem ut.
4071,4742,2004-07-03,39939.33,Debit,Temporibus eius corrupti explicabo exercitationem nisi expedita.
4072,2606,2015-04-30,174361.61,Debit,Velit veniam autem.
4073,638,2021-06-21,53975.13,Debit,Quis eveniet sint eius nesciunt neque consequatur.
4074,3559,2011-06-01,137055.36,Credit,Id sed quibusdam rem deleniti vero atque.
4075,4908,2019-11-14,217818.67,Debit,Nihil et architecto et.
4076,1687,2020-03-24,191760.26,Credit,Vel iure error adipisci.
4077,3716,2012-11-08,229620.57,Credit,Cupiditate tempore molestiae est quos porro.
4078,30,2000-03-02,494440.42,Debit,At hic earum laudantium debitis quaerat delectus id.
4079,959,2003-03-08,372024.36,Credit,Corporis quas deserunt aperiam veritatis.
4080,680,2011-05-06,410790.5,Debit,Assumenda tempore quas vero.
4081,1524,2004-06-30,329015.92,Debit,Ipsa dignissimos sapiente minus.
4082,2217,2000-08-24,69649.31,Debit,Ipsam voluptatum iure odit.
4083,664,2014-07-08,233828.36,Credit,Deleniti fugit enim alias doloribus ducimus voluptates.
4084,4834,2016-10-28,163207.72,Credit,Nisi recusandae repellat culpa sequi ut.
4085,1524,2011-03-15,15259.03,Debit,Totam repellendus expedita nulla expedita aliquid.
4086,1779,2005-07-05,234924.97,Credit,Autem eaque numquam veritatis eius consequuntur similique.
4087,297,2015-01-25,161027.01,Debit,Earum nihil soluta accusamus nobis repudiandae cupiditate.
4088,4488,2015-03-12,155187.6,Debit,Asperiores perferendis rem laborum id doloremque doloremque doloribus.
4089,366,2023-10-13,406342.57,Debit,Inventore est repellat alias voluptates.
4090,1041,2021-07-05,250884.35,Credit,Totam nihil suscipit optio.
4091,2896,2002-05-28,98739.96,Credit,Consequuntur corporis excepturi perspiciatis nulla accusantium mollitia.
4092,2299,2008-11-09,312515.13,Debit,Unde ducimus mollitia deserunt dolore dolorum.
4093,3070,2012-05-24,491203.6,Debit,Velit inventore culpa minus perferendis neque fuga.
4094,4976,2023-11-26,248286.29,Debit,Corrupti quisquam quaerat temporibus blanditiis.
4095,1415,2001-05-01,54312.94,Debit,Fugit magnam totam minus.
4096,2337,2023-11-01,118785.51,Debit,Voluptate adipisci alias nobis.
4097,2897,2010-05-22,284657.69,Debit,Corporis laudantium tenetur soluta error.
4098,4680,2021-02-09,327944.22,Credit,Quia cupiditate nam ullam repellendus earum ea sapiente.
4099,4472,2021-05-09,372354.3,Debit,Consectetur molestiae est nam.
4100,3200,2025-02-04,384984.26,Debit,Commodi commodi accusamus eligendi asperiores veniam.
4101,3217,2017-04-27,391848.95,Credit,Fugiat commodi error maxime ipsum nihil impedit.
4102,4676,2018-05-23,435705.03,Credit,Recusandae quos animi ipsa magnam unde.
4103,3618,2003-08-03,392954.83,Credit,Et accusamus error voluptatum.
4104,1422,2021-08-03,89585.93,Credit,Unde consequuntur saepe occaecati suscipit hic.
4105,2208,2008-01-14,18349.19,Debit,Corporis inventore corrupti id maxime exercitationem.
4106,2848,2013-12-16,434217.38,Debit,Laudantium non quia ullam facere.
4107,831,2001-06-27,320157.39,Debit,Laborum sunt esse laborum nihil corporis.
4108,2673,2009-03-21,2508.3,Credit,Sequi aliquid suscipit iste magni.
4109,2529,2012-08-25,223081.0,Debit,Iste excepturi iure quod est vero quo.
4110,3954,2024-09-03,141026.64,Debit,Quos hic nemo culpa deserunt.
4111,1150,2006-08-12,475334.61,Debit,Aliquid laboriosam provident accusantium neque iste.
4112,164,2009-09-20,120496.8,Debit,Eos voluptate excepturi odio quos eaque.
4113,3133,2011-05-08,126628.54,Credit,Adipisci provident odit.
4114,494,2011-02-02,383154.44,Debit,Quibusdam veniam dicta sint asperiores nisi adipisci.
4115,3557,2001-03-16,460062.47,Credit,Est autem voluptas molestiae harum harum eligendi.
4116,2764,2017-09-01,332735.71,Credit,Ad voluptatibus minus voluptates.
4117,3618,2001-01-25,241272.37,Debit,Modi totam fugiat assumenda modi dicta.
4118,330,2024-02-19,7009.48,Debit,Atque ex debitis libero.
4119,2315,2023-05-07,499718.79,Credit,Corporis eum ratione.
4120,3181,2017-02-09,464799.8,Debit,Ut perferendis ab alias omnis cumque accusantium.
4121,4430,2025-05-15,376126.52,Credit,Necessitatibus quisquam eaque debitis delectus molestias odit.
4122,175,2001-06-18,194462.75,Debit,Dolorem tenetur molestiae.
4123,4985,2018-10-23,212284.19,Credit,Quas cum non assumenda adipisci voluptatem deserunt.
4124,4936,2013-05-06,498441.82,Credit,Cupiditate maxime harum ratione officiis.
4125,1284,2012-08-02,202952.84,Debit,Exercitationem dolorum fuga officia.
4126,2313,2001-07-13,133325.71,Credit,Officiis saepe asperiores veniam excepturi.
4127,38,2022-03-24,456614.07,Debit,Enim sapiente nam temporibus.
4128,3433,2023-06-28,271789.02,Debit,Nobis asperiores eligendi laborum asperiores adipisci.
4129,1555,2011-05-02,249660.46,Debit,Nostrum dolorem tempora itaque itaque.
4130,1792,2015-01-26,95163.89,Debit,Vel animi atque aliquid nisi repellat sequi.
4131,2706,2005-07-17,210161.52,Credit,Ex at sed enim doloremque cum exercitationem.
4132,3758,2004-08-12,249657.33,Debit,Natus deleniti nobis temporibus quibusdam impedit.
4133,969,2015-06-22,115972.42,Credit,Inventore fuga quo similique.
4134,3487,2009-01-24,252193.71,Credit,Error excepturi enim eveniet libero pariatur.
4135,2751,2025-10-01,273247.98,Debit,Recusandae et enim eveniet dolore alias porro.
4136,1173,2023-05-08,334699.26,Credit,Maiores tempore incidunt rem voluptatem.
4137,3548,2006-07-31,100782.96,Credit,Aperiam porro officiis est iure.
4138,4296,2008-03-21,16875.83,Credit,Temporibus error corrupti sunt.
4139,2794,2005-08-02,126988.21,Debit,Vel explicabo neque quia dignissimos debitis nam.
4140,3474,2025-02-25,291612.31,Debit,Tempora quaerat perferendis eaque explicabo ratione debitis temporibus.
4141,2302,2009-01-31,445445.99,Debit,Nulla eum impedit.
4142,3812,2000-06-06,470937.02,Credit,Corrupti vitae perferendis dolorum.
4143,1937,2016-02-18,209990.89,Credit,Sit sed distinctio fuga quidem dolorum officia.
4144,449,2004-06-12,307840.64,Debit,A beatae accusamus perspiciatis ullam tenetur temporibus.
4145,4126,2000-02-01,136364.09,Debit,Velit eius provident ducimus.
4146,3078,2020-04-06,483806.1,Credit,Natus molestiae est temporibus dolorem.
4147,1593,2002-11-05,219766.35,Debit,Accusantium labore debitis expedita.
4148,4056,2003-12-26,286252.94,Credit,Culpa fugiat asperiores officia laudantium.
4149,3337,2005-01-26,472532.35,Debit,Quidem laborum consequuntur quas reprehenderit.
4150,3871,2003-06-14,94683.54,Debit,Libero consectetur enim quo pariatur.
4151,2060,2025-03-10,87064.2,Credit,Rem aut odit sunt nulla velit maxime.
4152,4731,2004-01-31,391962.23,Credit,Rerum dicta iure possimus vel labore magnam eaque.
4153,619,2024-11-26,281814.43,Credit,Eos suscipit impedit praesentium explicabo.
4154,4894,2006-04-08,8445.75,Debit,Minus veniam impedit voluptate rerum.
4155,1790,2020-02-05,205395.51,Debit,Repudiandae iure ab similique quam illum necessitatibus.
4156,2173,2020-03-25,456995.11,Debit,Possimus adipisci eum laboriosam qui esse neque.
4157,931,2004-02-28,9949.74,Debit,Nemo magni veritatis excepturi.
4158,1899,2011-09-06,599.4,Debit,Doloribus nulla harum voluptates aspernatur corporis ducimus.
4159,694,2007-11-24,22335.76,Credit,Iste vitae autem rerum veritatis doloribus.
4160,4995,2013-04-08,343186.45,Credit,Veritatis veniam neque totam dolores.
4161,3374,2011-06-09,37778.08,Credit,Natus omnis doloribus molestiae dolorem.
4162,1823,2002-06-22,33625.58,Debit,Eveniet maiores molestiae error repellat dolorum reiciendis.
4163,2798,2010-09-21,218718.53,Debit,Voluptas non ab sit quam corporis id commodi.
4164,2341,2017-06-11,213786.02,Credit,Saepe ipsa ipsa tempore ipsum minima vitae.
4165,1795,2011-12-19,108134.1,Credit,Id earum ex rerum sequi aliquid.
4166,4257,2008-09-09,473815.68,Debit,Harum iste autem voluptatibus cum pariatur cupiditate.
4167,4903,2025-07-02,435491.5,Debit,Beatae repellat neque odit doloremque quam molestias.
4168,4106,2022-07-25,50993.56,Credit,Et occaecati sapiente sequi possimus.
4169,3755,2020-01-12,462869.95,Credit,Nisi laborum in.
4170,4607,2016-11-06,131697.31,Debit,Consequatur placeat nam harum aperiam saepe.
4171,1716,2013-03-15,128972.75,Debit,Minima laborum odit aliquam perspiciatis.
4172,3154,2000-01-27,117735.23,Credit,Excepturi aliquid voluptate laborum praesentium praesentium iste.
4173,210,2008-10-19,394540.32,Credit,Similique perspiciatis placeat beatae odit consequatur ab.
4174,1264,2019-02-23,250831.09,Credit,Id occaecati quia corporis iste cupiditate voluptas.
4175,2148,2014-11-28,319287.87,Debit,Quas quibusdam aperiam accusantium enim delectus.
4176,3458,2018-06-09,488758.11,Credit,Minus repellendus omnis deleniti.
4177,1206,2023-03-05,461331.47,Credit,Quo veritatis eveniet possimus nobis.
4178,243,2001-10-16,481959.17,Debit,Sit eum sunt nisi.
4179,3217,2023-11-19,441408.9,Debit,Voluptatem officiis molestias praesentium.
4180,146,2010-11-24,253490.3,Credit,Quo cum natus dolorem repellat dolore.
4181,1822,2012-08-23,338763.61,Debit,Facere consequatur neque mollitia.
4182,2329,2009-12-12,49368.7,Debit,Repellat vel repudiandae ullam iste repellat.
4183,1845,2006-09-03,376271.62,Credit,Dolores tempora voluptates itaque necessitatibus placeat reiciendis.
4184,3141,2018-04-11,355749.88,Credit,Quaerat culpa ea non.
4185,4329,2014-10-05,189694.38,Debit,Voluptates vero ratione.
4186,3286,2000-12-11,12554.25,Debit,Ratione laboriosam inventore dolorem distinctio.
4187,175,2022-01-11,499412.77,Debit,Fugit quos laudantium dolore.
4188,2843,2007-11-05,4606.36,Debit,Ducimus facere ex aut nihil.
4189,2799,2011-03-13,177127.06,Credit,Minus repellat molestiae rerum aperiam magnam.
4190,4877,2013-08-15,109979.25,Credit,Consectetur harum quia.
4191,1127,2019-05-26,384281.0,Debit,Alias assumenda omnis quisquam iusto.
4192,3992,2022-08-24,352195.36,Debit,Quidem facilis at perspiciatis nulla eius eius.
4193,2859,2023-12-03,97233.84,Debit,Maxime asperiores fugiat nulla.
4194,4436,2010-09-08,274761.67,Debit,Aliquam dicta fugit at illo molestias dignissimos.
4195,1160,2005-04-08,369577.2,Credit,Dolorem pariatur eius mollitia fugiat eos.
4196,4596,2001-01-31,392060.48,Credit,Eum blanditiis nihil nulla.
4197,654,2011-11-27,39422.44,Credit,Omnis at autem perspiciatis deleniti distinctio quia.
4198,1263,2014-04-15,187999.34,Credit,Fugiat soluta recusandae fuga quia consequatur iure.
4199,426,2014-03-11,159816.83,Debit,Consequatur magnam earum reiciendis dolorum magni facilis beatae.
4200,1535,2000-03-09,24708.67,Credit,Temporibus modi quis vel tempora dicta esse.
4201,4943,2012-06-22,470286.86,Credit,Consequuntur officia unde voluptas.
4202,1455,2003-12-28,475020.32,Debit,Ad occaecati quas nesciunt recusandae odio.
4203,421,2016-07-30,405251.96,Credit,Itaque quia libero labore officia cumque harum.
4204,3490,2025-04-08,422954.58,Credit,Laboriosam nulla dolorem magnam tempora quo itaque.
4205,320,2014-04-04,216102.15,Debit,Laboriosam provident officiis.
4206,878,2010-05-21,120533.08,Debit,Dolor accusantium id ipsum distinctio.
4207,214,2021-06-10,139745.86,Credit,Eum quo nulla laboriosam odio quae.
4208,2822,2013-03-06,21614.29,Debit,Nulla veniam nesciunt voluptatibus.
4209,774,2003-12-18,105667.13,Debit,Alias dolor culpa sapiente quisquam id.
4210,3504,2025-01-29,164830.16,Credit,Laboriosam laboriosam animi quos praesentium ea.
4211,2199,2015-07-02,373767.89,Debit,Ullam odio ut illum.
4212,3889,2021-06-05,153048.24,Credit,Cupiditate quos explicabo eaque totam suscipit.
4213,4438,2000-08-01,420913.94,Debit,Aliquid unde rerum autem recusandae harum.
4214,1969,2021-05-10,205570.75,Credit,Impedit delectus voluptatem.
4215,38,2021-07-12,494198.44,Debit,Aut dolores quia asperiores dolorum consectetur.
4216,3667,2023-03-20,313096.5,Debit,Molestias ipsam vel.
4217,773,2023-05-17,345970.3,Credit,Odit enim quaerat iusto.
4218,1992,2019-11-16,58204.79,Credit,Itaque neque eum incidunt.
4219,3321,2019-01-15,89673.71,Debit,Molestiae earum ducimus maiores magnam fugiat.
4220,3948,2008-12-29,51265.85,Debit,In necessitatibus dolor molestiae.
4221,1228,2012-04-30,326200.97,Debit,Praesentium quasi voluptate.
4222,2377,2016-01-06,50979.39,Debit,Eos voluptatum iste quia harum consequatur.
4223,291,2019-08-23,449150.37,Debit,Id architecto similique facere accusamus tenetur.
4224,4237,2009-12-25,171862.66,Debit,Nemo voluptatibus dolores nemo temporibus in aspernatur a.
4225,4525,2007-04-17,22329.31,Debit,Commodi dolorem sunt sapiente ab.
4226,1653,2013-11-16,107631.26,Debit,Consectetur quas qui accusantium.
4227,58,2014-12-04,1779.6,Debit,Quos sint commodi doloribus cumque.
4228,4156,2004-06-23,43774.78,Credit,Ipsum consectetur quibusdam quia.
4229,197,2014-05-12,111355.12,Debit,Dicta eum alias at iste nostrum.
